species	qma	stat
PAU	PAU4	052
PAU	PAU4	401
PAU	PAU4	402
PAU	PAU4	403
PAU	PAU4	404
PAU	PAU4	405
PAU	PAU4	406
PAU	PAU2	203
PAU	PAU2	202
PAU	PAU2	204
PAU	PAU2	201
PAU	PAU2	011
PAU	PAU2	012
PAU	PAU2	015
PAU	PAU2	018
PAU	PAU2	036
PAU	PAU2	040
PAU	PAU2	037
PAU	PAU2	039
PAU	PAU2	041
PAU	PAU2	016
PAU	PAU2	017
PAU	PAU2	013
PAU	PAU2	014
PAU	PAU2	205
PAU	PAU2	801
PAU	PAU2	206
PAU	PAU2	019
PAU	PAU5D	022
PAU	PAU5D	024
PAU	PAU5D	026
PAU	PAU5D	027
PAU	PAU5D	025
PAU	PAU5D	030
PAU	PAU5D	303
PAU	PAU5D	302
PAU	PAU5D	605
PAU	PAU7	702
PAU	PAU7	703
PAU	PAU7	018
PAU	PAU7	036
PAU	PAU7	040
PAU	PAU7	037
PAU	PAU7	039
PAU	PAU7	038
PAU	PAU7	016
PAU	PAU7	017
PAU	PAU7	701
PAU	PAU5A	502
PAU	PAU5A	503
PAU	PAU5A	028
PAU	PAU5A	031
PAU	PAU5A	032
PAU	PAU5A	029
PAU	PAU5A	030
PAU	PAU5A	501
PAU	PAU10	092
PAU	PAU10	091
PAU	PAU10	093
PAU	PAU10	094
PAU	PAU3	301
PAU	PAU3	018
PAU	PAU3	020
PAU	PAU3	023
PAU	PAU3	022
PAU	PAU3	024
PAU	PAU3	606
PAU	PAU3	302
PAU	PAU3	605
PAU	PAU3	019
PAU	PAU3	021
PAU	PAU6A	608
PAU	PAU6A	602
PAU	PAU6A	623
PAU	PAU6A	622
PAU	PAU6A	625
PAU	PAU6A	615
PAU	PAU6A	613
PAU	PAU6A	601
PAU	PAU6A	618
PAU	PAU6A	614
PAU	PAU6A	616
PAU	PAU6A	619
PAU	PAU6A	609
PAU	PAU6A	617
PAU	PAU6A	620
PAU	PAU6A	607
PAU	PAU6A	621
PAU	PAU6A	624
PAU	PAU6A	603
PAU	PAU6A	606
PAU	PAU6A	610
PAU	PAU6A	612
PAU	PAU6A	604
PAU	PAU6A	605
PAU	PAU6A	611
PDO	PDO4	412
PDO	PDO4	411
PDO	PDO4	410
PDO	PDO4	408
PDO	PDO4	409
PDO	PDO4	407
PDO	PDO4	049
PDO	PDO4	050
PDO	PDO4	051
PDO	PDO4	052
PDO	PDO4	401
PDO	PDO4	402
PDO	PDO4	403
PDO	PDO4	404
PDO	PDO4	405
PDO	PDO4	406
PDO	PDO5	502
PDO	PDO5	503
PDO	PDO5	026
PDO	PDO5	027
PDO	PDO5	028
PDO	PDO5	031
PDO	PDO5	032
PDO	PDO5	025
PDO	PDO5	029
PDO	PDO5	030
PDO	PDO5	501
PDO	PDO5	504
PDO	PDO8	036
PDO	PDO8	040
PDO	PDO8	037
PDO	PDO8	039
PDO	PDO8	041
PDO	PDO8	016
PDO	PDO8	017
PDO	PDO8	801
PDO	PDO7	704
PDO	PDO7	705
PDO	PDO7	702
PDO	PDO7	703
PDO	PDO7	018
PDO	PDO7	032
PDO	PDO7	033
PDO	PDO7	034
PDO	PDO7	035
PDO	PDO7	036
PDO	PDO7	040
PDO	PDO7	037
PDO	PDO7	039
PDO	PDO7	038
PDO	PDO7	017
PDO	PDO7	701
PDO	PDO7	706
PDO	PDO3	301
PDO	PDO3	018
PDO	PDO3	020
PDO	PDO3	023
PDO	PDO3	022
PDO	PDO3	024
PDO	PDO3	026
PDO	PDO3	027
PDO	PDO3	303
PDO	PDO3	302
PDO	PDO3	605
PDO	PDO3	019
PDO	PDO3	021
PDO	PDO9	102
PDO	PDO9	103
PDO	PDO9	041
PDO	PDO9	042
PDO	PDO9	046
PDO	PDO9	044
PDO	PDO9	043
PDO	PDO9	048
PDO	PDO9	047
PDO	PDO9	101
PDO	PDO9	104
PDO	PDO9	045
PDO	PDO1	107
PDO	PDO1	004
PDO	PDO1	008
PDO	PDO1	006
PDO	PDO1	007
PDO	PDO1	009
PDO	PDO1	010
PDO	PDO1	009H
PDO	PDO1	003
PDO	PDO1	005
PDO	PDO1	106
PDO	PDO1	001
PDO	PDO1	002
PDO	PDO1	105
PDO	PDO2	203
PDO	PDO2	202
PDO	PDO2	204
PDO	PDO2	201
PDO	PDO2	011
PDO	PDO2	012
PDO	PDO2	015
PDO	PDO2	018
PDO	PDO2	016
PDO	PDO2	017
PDO	PDO2	013
PDO	PDO2	014
PDO	PDO2	205
PDO	PDO2	206
PDO	PDO2	019
PHC	PHC1	092
PHC	PHC1	203
PHC	PHC1	412
PHC	PHC1	301
PHC	PHC1	608
PHC	PHC1	602
PHC	PHC1	623
PHC	PHC1	622
PHC	PHC1	625
PHC	PHC1	502
PHC	PHC1	704
PHC	PHC1	102
PHC	PHC1	091
PHC	PHC1	202
PHC	PHC1	204
PHC	PHC1	411
PHC	PHC1	615
PHC	PHC1	613
PHC	PHC1	601
PHC	PHC1	618
PHC	PHC1	705
PHC	PHC1	702
PHC	PHC1	103
PHC	PHC1	107
PHC	PHC1	410
PHC	PHC1	408
PHC	PHC1	614
PHC	PHC1	616
PHC	PHC1	619
PHC	PHC1	503
PHC	PHC1	703
PHC	PHC1	409
PHC	PHC1	407
PHC	PHC1	609
PHC	PHC1	617
PHC	PHC1	620
PHC	PHC1	607
PHC	PHC1	621
PHC	PHC1	624
PHC	PHC1	093
PHC	PHC1	094
PHC	PHC1	201
PHC	PHC1	004
PHC	PHC1	008
PHC	PHC1	006
PHC	PHC1	007
PHC	PHC1	009
PHC	PHC1	010
PHC	PHC1	011
PHC	PHC1	012
PHC	PHC1	015
PHC	PHC1	018
PHC	PHC1	020
PHC	PHC1	023
PHC	PHC1	022
PHC	PHC1	024
PHC	PHC1	026
PHC	PHC1	027
PHC	PHC1	028
PHC	PHC1	031
PHC	PHC1	032
PHC	PHC1	025
PHC	PHC1	033
PHC	PHC1	034
PHC	PHC1	035
PHC	PHC1	036
PHC	PHC1	040
PHC	PHC1	037
PHC	PHC1	039
PHC	PHC1	038
PHC	PHC1	041
PHC	PHC1	042
PHC	PHC1	046
PHC	PHC1	044
PHC	PHC1	043
PHC	PHC1	049
PHC	PHC1	050
PHC	PHC1	051
PHC	PHC1	052
PHC	PHC1	009H
PHC	PHC1	016
PHC	PHC1	017
PHC	PHC1	029
PHC	PHC1	030
PHC	PHC1	013
PHC	PHC1	014
PHC	PHC1	003
PHC	PHC1	005
PHC	PHC1	106
PHC	PHC1	001
PHC	PHC1	048
PHC	PHC1	047
PHC	PHC1	002
PHC	PHC1	205
PHC	PHC1	401
PHC	PHC1	402
PHC	PHC1	403
PHC	PHC1	404
PHC	PHC1	801
PHC	PHC1	405
PHC	PHC1	406
PHC	PHC1	206
PHC	PHC1	701
PHC	PHC1	105
PHC	PHC1	101
PHC	PHC1	706
PHC	PHC1	501
PHC	PHC1	104
PHC	PHC1	603
PHC	PHC1	504
PHC	PHC1	303
PHC	PHC1	606
PHC	PHC1	610
PHC	PHC1	612
PHC	PHC1	604
PHC	PHC1	302
PHC	PHC1	605
PHC	PHC1	611
PHC	PHC1	045
PHC	PHC1	019
PHC	PHC1	021
PIL	PIL4	412
PIL	PIL4	411
PIL	PIL4	410
PIL	PIL4	408
PIL	PIL4	409
PIL	PIL4	407
PIL	PIL4	049
PIL	PIL4	050
PIL	PIL4	051
PIL	PIL4	052
PIL	PIL4	401
PIL	PIL4	402
PIL	PIL4	403
PIL	PIL4	404
PIL	PIL4	405
PIL	PIL4	406
PIL	PIL7	704
PIL	PIL7	705
PIL	PIL7	702
PIL	PIL7	703
PIL	PIL7	018
PIL	PIL7	032
PIL	PIL7	033
PIL	PIL7	034
PIL	PIL7	035
PIL	PIL7	036
PIL	PIL7	040
PIL	PIL7	037
PIL	PIL7	039
PIL	PIL7	038
PIL	PIL7	017
PIL	PIL7	701
PIL	PIL7	706
PIL	PIL10	092
PIL	PIL10	091
PIL	PIL10	093
PIL	PIL10	094
PIL	PIL1	107
PIL	PIL1	004
PIL	PIL1	008
PIL	PIL1	006
PIL	PIL1	007
PIL	PIL1	009
PIL	PIL1	010
PIL	PIL1	009H
PIL	PIL1	003
PIL	PIL1	005
PIL	PIL1	106
PIL	PIL1	001
PIL	PIL1	002
PIL	PIL1	105
PIL	PIL3	301
PIL	PIL3	608
PIL	PIL3	602
PIL	PIL3	623
PIL	PIL3	622
PIL	PIL3	625
PIL	PIL3	502
PIL	PIL3	615
PIL	PIL3	613
PIL	PIL3	601
PIL	PIL3	618
PIL	PIL3	614
PIL	PIL3	616
PIL	PIL3	619
PIL	PIL3	503
PIL	PIL3	609
PIL	PIL3	617
PIL	PIL3	620
PIL	PIL3	607
PIL	PIL3	621
PIL	PIL3	624
PIL	PIL3	018
PIL	PIL3	020
PIL	PIL3	023
PIL	PIL3	022
PIL	PIL3	024
PIL	PIL3	026
PIL	PIL3	027
PIL	PIL3	028
PIL	PIL3	031
PIL	PIL3	032
PIL	PIL3	025
PIL	PIL3	029
PIL	PIL3	030
PIL	PIL3	501
PIL	PIL3	603
PIL	PIL3	504
PIL	PIL3	303
PIL	PIL3	606
PIL	PIL3	610
PIL	PIL3	612
PIL	PIL3	604
PIL	PIL3	302
PIL	PIL3	605
PIL	PIL3	611
PIL	PIL3	019
PIL	PIL3	021
PIL	PIL2	203
PIL	PIL2	202
PIL	PIL2	204
PIL	PIL2	201
PIL	PIL2	011
PIL	PIL2	012
PIL	PIL2	015
PIL	PIL2	018
PIL	PIL2	016
PIL	PIL2	017
PIL	PIL2	013
PIL	PIL2	014
PIL	PIL2	205
PIL	PIL2	206
PIL	PIL2	019
PIL	PIL8	102
PIL	PIL8	103
PIL	PIL8	036
PIL	PIL8	040
PIL	PIL8	037
PIL	PIL8	039
PIL	PIL8	041
PIL	PIL8	042
PIL	PIL8	046
PIL	PIL8	044
PIL	PIL8	043
PIL	PIL8	016
PIL	PIL8	017
PIL	PIL8	048
PIL	PIL8	047
PIL	PIL8	801
PIL	PIL8	101
PIL	PIL8	104
PIL	PIL8	045
POR	POR10	092
POR	POR10	091
POR	POR10	093
POR	POR10	094
POR	POR1	107
POR	POR1	004
POR	POR1	008
POR	POR1	006
POR	POR1	007
POR	POR1	009
POR	POR1	010
POR	POR1	009H
POR	POR1	003
POR	POR1	005
POR	POR1	106
POR	POR1	001
POR	POR1	002
POR	POR1	105
POR	POR2	203
POR	POR2	102
POR	POR2	202
POR	POR2	204
POR	POR2	103
POR	POR2	201
POR	POR2	011
POR	POR2	012
POR	POR2	015
POR	POR2	018
POR	POR2	036
POR	POR2	040
POR	POR2	037
POR	POR2	039
POR	POR2	041
POR	POR2	042
POR	POR2	046
POR	POR2	044
POR	POR2	043
POR	POR2	016
POR	POR2	017
POR	POR2	013
POR	POR2	014
POR	POR2	048
POR	POR2	047
POR	POR2	205
POR	POR2	801
POR	POR2	206
POR	POR2	101
POR	POR2	104
POR	POR2	045
POR	POR2	019
POR	POR3	412
POR	POR3	301
POR	POR3	608
POR	POR3	602
POR	POR3	623
POR	POR3	622
POR	POR3	625
POR	POR3	502
POR	POR3	704
POR	POR3	411
POR	POR3	615
POR	POR3	613
POR	POR3	601
POR	POR3	618
POR	POR3	705
POR	POR3	702
POR	POR3	410
POR	POR3	408
POR	POR3	614
POR	POR3	616
POR	POR3	619
POR	POR3	503
POR	POR3	703
POR	POR3	409
POR	POR3	407
POR	POR3	609
POR	POR3	617
POR	POR3	620
POR	POR3	607
POR	POR3	621
POR	POR3	624
POR	POR3	018
POR	POR3	020
POR	POR3	023
POR	POR3	022
POR	POR3	024
POR	POR3	026
POR	POR3	027
POR	POR3	028
POR	POR3	031
POR	POR3	032
POR	POR3	025
POR	POR3	033
POR	POR3	034
POR	POR3	035
POR	POR3	036
POR	POR3	040
POR	POR3	037
POR	POR3	039
POR	POR3	038
POR	POR3	049
POR	POR3	050
POR	POR3	051
POR	POR3	052
POR	POR3	017
POR	POR3	029
POR	POR3	030
POR	POR3	401
POR	POR3	402
POR	POR3	403
POR	POR3	404
POR	POR3	405
POR	POR3	406
POR	POR3	701
POR	POR3	706
POR	POR3	501
POR	POR3	603
POR	POR3	504
POR	POR3	303
POR	POR3	606
POR	POR3	610
POR	POR3	612
POR	POR3	604
POR	POR3	302
POR	POR3	605
POR	POR3	611
POR	POR3	019
POR	POR3	021
POS	POS1	092
POS	POS1	203
POS	POS1	412
POS	POS1	301
POS	POS1	608
POS	POS1	602
POS	POS1	623
POS	POS1	622
POS	POS1	625
POS	POS1	502
POS	POS1	704
POS	POS1	102
POS	POS1	091
POS	POS1	202
POS	POS1	204
POS	POS1	411
POS	POS1	615
POS	POS1	613
POS	POS1	601
POS	POS1	618
POS	POS1	705
POS	POS1	702
POS	POS1	103
POS	POS1	107
POS	POS1	410
POS	POS1	408
POS	POS1	614
POS	POS1	616
POS	POS1	619
POS	POS1	503
POS	POS1	703
POS	POS1	409
POS	POS1	407
POS	POS1	609
POS	POS1	617
POS	POS1	620
POS	POS1	607
POS	POS1	621
POS	POS1	624
POS	POS1	093
POS	POS1	094
POS	POS1	201
POS	POS1	004
POS	POS1	008
POS	POS1	006
POS	POS1	007
POS	POS1	009
POS	POS1	010
POS	POS1	011
POS	POS1	012
POS	POS1	015
POS	POS1	018
POS	POS1	020
POS	POS1	023
POS	POS1	022
POS	POS1	024
POS	POS1	026
POS	POS1	027
POS	POS1	028
POS	POS1	031
POS	POS1	032
POS	POS1	025
POS	POS1	033
POS	POS1	034
POS	POS1	035
POS	POS1	036
POS	POS1	040
POS	POS1	037
POS	POS1	039
POS	POS1	038
POS	POS1	041
POS	POS1	042
POS	POS1	046
POS	POS1	044
POS	POS1	043
POS	POS1	049
POS	POS1	050
POS	POS1	051
POS	POS1	052
POS	POS1	009H
POS	POS1	016
POS	POS1	017
POS	POS1	029
POS	POS1	030
POS	POS1	013
POS	POS1	014
POS	POS1	003
POS	POS1	005
POS	POS1	106
POS	POS1	001
POS	POS1	048
POS	POS1	047
POS	POS1	002
POS	POS1	205
POS	POS1	401
POS	POS1	402
POS	POS1	403
POS	POS1	404
POS	POS1	801
POS	POS1	405
POS	POS1	406
POS	POS1	206
POS	POS1	701
POS	POS1	105
POS	POS1	101
POS	POS1	706
POS	POS1	501
POS	POS1	104
POS	POS1	603
POS	POS1	504
POS	POS1	303
POS	POS1	606
POS	POS1	610
POS	POS1	612
POS	POS1	604
POS	POS1	302
POS	POS1	605
POS	POS1	611
POS	POS1	045
POS	POS1	019
POS	POS1	021
PPI	PPI1A	003
PPI	PPI2	203
PPI	PPI2	202
PPI	PPI2	204
PPI	PPI2	201
PPI	PPI2	011
PPI	PPI2	012
PPI	PPI2	015
PPI	PPI2	018
PPI	PPI2	016
PPI	PPI2	017
PPI	PPI2	013
PPI	PPI2	014
PPI	PPI2	205
PPI	PPI2	206
PPI	PPI2	019
PPI	PPI3	301
PPI	PPI3	018
PPI	PPI3	020
PPI	PPI3	023
PPI	PPI3	022
PPI	PPI3	024
PPI	PPI3	026
PPI	PPI3	027
PPI	PPI3	303
PPI	PPI3	302
PPI	PPI3	605
PPI	PPI3	019
PPI	PPI3	021
PPI	PPI4	412
PPI	PPI4	411
PPI	PPI4	410
PPI	PPI4	408
PPI	PPI4	409
PPI	PPI4	407
PPI	PPI4	049
PPI	PPI4	050
PPI	PPI4	051
PPI	PPI4	052
PPI	PPI4	401
PPI	PPI4	402
PPI	PPI4	403
PPI	PPI4	404
PPI	PPI4	405
PPI	PPI4	406
PPI	PPI5	608
PPI	PPI5	602
PPI	PPI5	623
PPI	PPI5	622
PPI	PPI5	625
PPI	PPI5	502
PPI	PPI5	615
PPI	PPI5	613
PPI	PPI5	601
PPI	PPI5	618
PPI	PPI5	614
PPI	PPI5	616
PPI	PPI5	619
PPI	PPI5	503
PPI	PPI5	609
PPI	PPI5	617
PPI	PPI5	620
PPI	PPI5	607
PPI	PPI5	621
PPI	PPI5	624
PPI	PPI5	026
PPI	PPI5	027
PPI	PPI5	028
PPI	PPI5	031
PPI	PPI5	032
PPI	PPI5	025
PPI	PPI5	029
PPI	PPI5	030
PPI	PPI5	501
PPI	PPI5	603
PPI	PPI5	504
PPI	PPI5	303
PPI	PPI5	606
PPI	PPI5	610
PPI	PPI5	612
PPI	PPI5	604
PPI	PPI5	302
PPI	PPI5	605
PPI	PPI5	611
PPI	PPI7	704
PPI	PPI7	705
PPI	PPI7	702
PPI	PPI7	703
PPI	PPI7	018
PPI	PPI7	032
PPI	PPI7	033
PPI	PPI7	034
PPI	PPI7	035
PPI	PPI7	036
PPI	PPI7	040
PPI	PPI7	037
PPI	PPI7	039
PPI	PPI7	038
PPI	PPI7	017
PPI	PPI7	701
PPI	PPI7	706
PPI	PPI8	036
PPI	PPI8	040
PPI	PPI8	037
PPI	PPI8	039
PPI	PPI8	041
PPI	PPI8	016
PPI	PPI8	017
PPI	PPI8	801
PPI	PPI9	102
PPI	PPI9	103
PPI	PPI9	041
PPI	PPI9	042
PPI	PPI9	046
PPI	PPI9	044
PPI	PPI9	043
PPI	PPI9	048
PPI	PPI9	047
PPI	PPI9	101
PPI	PPI9	104
PPI	PPI9	045
PPI	PPI1B	004
PPI	PPI1B	003
PPI	PPI1B	005
PPI	PPI1B	106
PPI	PPI1B	001
PPI	PPI1B	002
PPI	PPI1B	105
PPI	PPI1C	107
PPI	PPI1C	004
PPI	PPI1C	008
PPI	PPI1C	006
PPI	PPI1C	007
PPI	PPI1C	009
PPI	PPI1C	010
PPI	PPI1C	009H
PPI	PPI1C	003
PPI	PPI1C	005
PPI	PPI1C	106
QSC	QSC3	301
QSC	QSC3	502
QSC	QSC3	503
QSC	QSC3	018
QSC	QSC3	020
QSC	QSC3	023
QSC	QSC3	022
QSC	QSC3	024
QSC	QSC3	026
QSC	QSC3	027
QSC	QSC3	028
QSC	QSC3	031
QSC	QSC3	032
QSC	QSC3	025
QSC	QSC3	029
QSC	QSC3	030
QSC	QSC3	501
QSC	QSC3	504
QSC	QSC3	303
QSC	QSC3	302
QSC	QSC3	605
QSC	QSC3	019
QSC	QSC3	021
RBM	RBM1	092
RBM	RBM1	203
RBM	RBM1	412
RBM	RBM1	301
RBM	RBM1	608
RBM	RBM1	602
RBM	RBM1	623
RBM	RBM1	622
RBM	RBM1	625
RBM	RBM1	502
RBM	RBM1	704
RBM	RBM1	102
RBM	RBM1	091
RBM	RBM1	202
RBM	RBM1	204
RBM	RBM1	411
RBM	RBM1	615
RBM	RBM1	613
RBM	RBM1	601
RBM	RBM1	618
RBM	RBM1	705
RBM	RBM1	702
RBM	RBM1	103
RBM	RBM1	107
RBM	RBM1	410
RBM	RBM1	408
RBM	RBM1	614
RBM	RBM1	616
RBM	RBM1	619
RBM	RBM1	503
RBM	RBM1	703
RBM	RBM1	409
RBM	RBM1	407
RBM	RBM1	609
RBM	RBM1	617
RBM	RBM1	620
RBM	RBM1	607
RBM	RBM1	621
RBM	RBM1	624
RBM	RBM1	093
RBM	RBM1	094
RBM	RBM1	201
RBM	RBM1	004
RBM	RBM1	008
RBM	RBM1	006
RBM	RBM1	007
RBM	RBM1	009
RBM	RBM1	010
RBM	RBM1	011
RBM	RBM1	012
RBM	RBM1	015
RBM	RBM1	018
RBM	RBM1	020
RBM	RBM1	023
RBM	RBM1	022
RBM	RBM1	024
RBM	RBM1	026
RBM	RBM1	027
RBM	RBM1	028
RBM	RBM1	031
RBM	RBM1	032
RBM	RBM1	025
RBM	RBM1	033
RBM	RBM1	034
RBM	RBM1	035
RBM	RBM1	036
RBM	RBM1	040
RBM	RBM1	037
RBM	RBM1	039
RBM	RBM1	038
RBM	RBM1	041
RBM	RBM1	042
RBM	RBM1	046
RBM	RBM1	044
RBM	RBM1	043
RBM	RBM1	049
RBM	RBM1	050
RBM	RBM1	051
RBM	RBM1	052
RBM	RBM1	009H
RBM	RBM1	016
RBM	RBM1	017
RBM	RBM1	029
RBM	RBM1	030
RBM	RBM1	013
RBM	RBM1	014
RBM	RBM1	003
RBM	RBM1	005
RBM	RBM1	106
RBM	RBM1	001
RBM	RBM1	048
RBM	RBM1	047
RBM	RBM1	002
RBM	RBM1	205
RBM	RBM1	401
RBM	RBM1	402
RBM	RBM1	403
RBM	RBM1	404
RBM	RBM1	801
RBM	RBM1	405
RBM	RBM1	406
RBM	RBM1	206
RBM	RBM1	701
RBM	RBM1	105
RBM	RBM1	101
RBM	RBM1	706
RBM	RBM1	501
RBM	RBM1	104
RBM	RBM1	603
RBM	RBM1	504
RBM	RBM1	303
RBM	RBM1	606
RBM	RBM1	610
RBM	RBM1	612
RBM	RBM1	604
RBM	RBM1	302
RBM	RBM1	605
RBM	RBM1	611
RBM	RBM1	045
RBM	RBM1	019
RBM	RBM1	021
RBT	RBT7	704
RBT	RBT7	705
RBT	RBT7	702
RBT	RBT7	703
RBT	RBT7	018
RBT	RBT7	032
RBT	RBT7	033
RBT	RBT7	034
RBT	RBT7	035
RBT	RBT7	036
RBT	RBT7	040
RBT	RBT7	037
RBT	RBT7	039
RBT	RBT7	038
RBT	RBT7	017
RBT	RBT7	701
RBT	RBT7	706
RBT	RBT10	092
RBT	RBT10	091
RBT	RBT10	093
RBT	RBT10	094
RBT	RBT1	203
RBT	RBT1	202
RBT	RBT1	204
RBT	RBT1	107
RBT	RBT1	201
RBT	RBT1	004
RBT	RBT1	008
RBT	RBT1	006
RBT	RBT1	007
RBT	RBT1	009
RBT	RBT1	010
RBT	RBT1	011
RBT	RBT1	012
RBT	RBT1	015
RBT	RBT1	018
RBT	RBT1	009H
RBT	RBT1	016
RBT	RBT1	017
RBT	RBT1	013
RBT	RBT1	014
RBT	RBT1	003
RBT	RBT1	005
RBT	RBT1	106
RBT	RBT1	001
RBT	RBT1	002
RBT	RBT1	205
RBT	RBT1	206
RBT	RBT1	105
RBT	RBT1	019
RBT	RBT3	412
RBT	RBT3	301
RBT	RBT3	608
RBT	RBT3	602
RBT	RBT3	623
RBT	RBT3	622
RBT	RBT3	625
RBT	RBT3	502
RBT	RBT3	411
RBT	RBT3	615
RBT	RBT3	613
RBT	RBT3	601
RBT	RBT3	618
RBT	RBT3	410
RBT	RBT3	408
RBT	RBT3	614
RBT	RBT3	616
RBT	RBT3	619
RBT	RBT3	503
RBT	RBT3	409
RBT	RBT3	407
RBT	RBT3	609
RBT	RBT3	617
RBT	RBT3	620
RBT	RBT3	607
RBT	RBT3	621
RBT	RBT3	624
RBT	RBT3	018
RBT	RBT3	020
RBT	RBT3	023
RBT	RBT3	022
RBT	RBT3	024
RBT	RBT3	026
RBT	RBT3	027
RBT	RBT3	028
RBT	RBT3	031
RBT	RBT3	032
RBT	RBT3	025
RBT	RBT3	049
RBT	RBT3	050
RBT	RBT3	051
RBT	RBT3	052
RBT	RBT3	029
RBT	RBT3	030
RBT	RBT3	401
RBT	RBT3	402
RBT	RBT3	403
RBT	RBT3	404
RBT	RBT3	405
RBT	RBT3	406
RBT	RBT3	501
RBT	RBT3	603
RBT	RBT3	504
RBT	RBT3	303
RBT	RBT3	606
RBT	RBT3	610
RBT	RBT3	612
RBT	RBT3	604
RBT	RBT3	302
RBT	RBT3	605
RBT	RBT3	611
RBT	RBT3	019
RBT	RBT3	021
RBT	RBT7	102
RBT	RBT7	103
RBT	RBT7	036
RBT	RBT7	040
RBT	RBT7	037
RBT	RBT7	039
RBT	RBT7	041
RBT	RBT7	042
RBT	RBT7	046
RBT	RBT7	044
RBT	RBT7	043
RBT	RBT7	016
RBT	RBT7	017
RBT	RBT7	048
RBT	RBT7	047
RBT	RBT7	801
RBT	RBT7	101
RBT	RBT7	104
RBT	RBT7	045
RBY	RBY4	412
RBY	RBY4	411
RBY	RBY4	410
RBY	RBY4	408
RBY	RBY4	409
RBY	RBY4	407
RBY	RBY4	049
RBY	RBY4	050
RBY	RBY4	051
RBY	RBY4	052
RBY	RBY4	401
RBY	RBY4	402
RBY	RBY4	403
RBY	RBY4	404
RBY	RBY4	405
RBY	RBY4	406
RBY	RBY5	502
RBY	RBY5	503
RBY	RBY5	026
RBY	RBY5	027
RBY	RBY5	028
RBY	RBY5	031
RBY	RBY5	032
RBY	RBY5	025
RBY	RBY5	029
RBY	RBY5	030
RBY	RBY5	501
RBY	RBY5	504
RBY	RBY8	036
RBY	RBY8	040
RBY	RBY8	037
RBY	RBY8	039
RBY	RBY8	041
RBY	RBY8	016
RBY	RBY8	017
RBY	RBY8	801
RBY	RBY10	092
RBY	RBY10	091
RBY	RBY10	093
RBY	RBY10	094
RBY	RBY6	608
RBY	RBY6	602
RBY	RBY6	623
RBY	RBY6	622
RBY	RBY6	625
RBY	RBY6	615
RBY	RBY6	613
RBY	RBY6	601
RBY	RBY6	618
RBY	RBY6	614
RBY	RBY6	616
RBY	RBY6	619
RBY	RBY6	609
RBY	RBY6	617
RBY	RBY6	620
RBY	RBY6	607
RBY	RBY6	621
RBY	RBY6	624
RBY	RBY6	603
RBY	RBY6	504
RBY	RBY6	303
RBY	RBY6	606
RBY	RBY6	610
RBY	RBY6	612
RBY	RBY6	604
RBY	RBY6	302
RBY	RBY6	605
RBY	RBY6	611
RBY	RBY7	704
RBY	RBY7	705
RBY	RBY7	702
RBY	RBY7	703
RBY	RBY7	018
RBY	RBY7	032
RBY	RBY7	033
RBY	RBY7	034
RBY	RBY7	035
RBY	RBY7	036
RBY	RBY7	040
RBY	RBY7	037
RBY	RBY7	039
RBY	RBY7	038
RBY	RBY7	017
RBY	RBY7	701
RBY	RBY7	706
RBY	RBY3	301
RBY	RBY3	018
RBY	RBY3	020
RBY	RBY3	023
RBY	RBY3	022
RBY	RBY3	024
RBY	RBY3	026
RBY	RBY3	027
RBY	RBY3	303
RBY	RBY3	302
RBY	RBY3	605
RBY	RBY3	019
RBY	RBY3	021
RBY	RBY9	102
RBY	RBY9	103
RBY	RBY9	041
RBY	RBY9	042
RBY	RBY9	046
RBY	RBY9	044
RBY	RBY9	043
RBY	RBY9	048
RBY	RBY9	047
RBY	RBY9	101
RBY	RBY9	104
RBY	RBY9	045
RBY	RBY1	107
RBY	RBY1	004
RBY	RBY1	008
RBY	RBY1	006
RBY	RBY1	007
RBY	RBY1	009
RBY	RBY1	010
RBY	RBY1	009H
RBY	RBY1	003
RBY	RBY1	005
RBY	RBY1	106
RBY	RBY1	001
RBY	RBY1	002
RBY	RBY1	105
RBY	RBY2	203
RBY	RBY2	202
RBY	RBY2	204
RBY	RBY2	201
RBY	RBY2	011
RBY	RBY2	012
RBY	RBY2	015
RBY	RBY2	018
RBY	RBY2	016
RBY	RBY2	017
RBY	RBY2	013
RBY	RBY2	014
RBY	RBY2	205
RBY	RBY2	206
RBY	RBY2	019
RCO	RCO7	704
RCO	RCO7	705
RCO	RCO7	702
RCO	RCO7	703
RCO	RCO7	018
RCO	RCO7	032
RCO	RCO7	033
RCO	RCO7	034
RCO	RCO7	035
RCO	RCO7	036
RCO	RCO7	040
RCO	RCO7	037
RCO	RCO7	039
RCO	RCO7	038
RCO	RCO7	017
RCO	RCO7	701
RCO	RCO7	706
RCO	RCO10	092
RCO	RCO10	091
RCO	RCO10	093
RCO	RCO10	094
RCO	RCO1	102
RCO	RCO1	103
RCO	RCO1	107
RCO	RCO1	004
RCO	RCO1	008
RCO	RCO1	006
RCO	RCO1	007
RCO	RCO1	009
RCO	RCO1	010
RCO	RCO1	041
RCO	RCO1	042
RCO	RCO1	046
RCO	RCO1	044
RCO	RCO1	043
RCO	RCO1	009H
RCO	RCO1	003
RCO	RCO1	005
RCO	RCO1	106
RCO	RCO1	001
RCO	RCO1	048
RCO	RCO1	047
RCO	RCO1	002
RCO	RCO1	105
RCO	RCO1	101
RCO	RCO1	104
RCO	RCO1	045
RCO	RCO3	412
RCO	RCO3	301
RCO	RCO3	608
RCO	RCO3	602
