species	qma	stat	zone
HPB	HPB1	003	003
HPB	HPB1	005	005
HPB	HPB1	106	002
HPB	HPB1	001	001
HPB	HPB1	048	048
HPB	HPB1	047	047
HPB	HPB1	002	002
HPB	HPB1	105	001
HPB	HPB1	101	042
HPB	HPB1	104	048
HPB	HPB1	045	045
JDO	JDO7	704	035
JDO	JDO7	705	034
JDO	JDO7	702	036
JDO	JDO7	703	036
JDO	JDO7	018	038
JDO	JDO7	032	033
JDO	JDO7	033	033
JDO	JDO7	034	034
JDO	JDO7	035	035
JDO	JDO7	036	036
JDO	JDO7	040	037
JDO	JDO7	037	037
JDO	JDO7	039	038
JDO	JDO7	038	038
JDO	JDO7	017	038
JDO	JDO7	701	036
JDO	JDO7	706	033
JDO	JDO10	092	091
JDO	JDO10	091	091
JDO	JDO10	093	091
JDO	JDO10	094	091
JDO	JDO1	102	046
JDO	JDO1	103	047
JDO	JDO1	107	008
JDO	JDO1	004	004
JDO	JDO1	008	008
JDO	JDO1	006	005
JDO	JDO1	007	005
JDO	JDO1	009	009
JDO	JDO1	010	010
JDO	JDO1	041	042
JDO	JDO1	042	042
JDO	JDO1	046	046
JDO	JDO1	044	045
JDO	JDO1	043	042
JDO	JDO1	009H	009
JDO	JDO1	003	003
JDO	JDO1	005	005
JDO	JDO1	106	002
JDO	JDO1	001	001
JDO	JDO1	048	048
JDO	JDO1	047	047
JDO	JDO1	002	002
JDO	JDO1	105	001
JDO	JDO1	101	042
JDO	JDO1	104	048
JDO	JDO1	045	045
JDO	JDO3	412	051
JDO	JDO3	301	024
JDO	JDO3	608	601
JDO	JDO3	602	601
JDO	JDO3	623	601
JDO	JDO3	622	601
JDO	JDO3	625	601
JDO	JDO3	502	030
JDO	JDO3	411	052
JDO	JDO3	615	601
JDO	JDO3	613	601
JDO	JDO3	601	601
JDO	JDO3	618	601
JDO	JDO3	410	403
JDO	JDO3	408	401
JDO	JDO3	614	601
JDO	JDO3	616	601
JDO	JDO3	619	601
JDO	JDO3	503	029
JDO	JDO3	409	403
JDO	JDO3	407	401
JDO	JDO3	609	601
JDO	JDO3	617	601
JDO	JDO3	620	601
JDO	JDO3	607	601
JDO	JDO3	621	601
JDO	JDO3	624	601
JDO	JDO3	018	018
JDO	JDO3	020	020
JDO	JDO3	023	022
JDO	JDO3	022	022
JDO	JDO3	024	024
JDO	JDO3	026	026
JDO	JDO3	027	026
JDO	JDO3	028	029
JDO	JDO3	031	031
JDO	JDO3	032	032
JDO	JDO3	025	025
JDO	JDO3	049	049
JDO	JDO3	050	050
JDO	JDO3	051	051
JDO	JDO3	052	052
JDO	JDO3	029	029
JDO	JDO3	030	030
JDO	JDO3	401	401
JDO	JDO3	402	401
JDO	JDO3	403	403
JDO	JDO3	404	403
JDO	JDO3	405	049
JDO	JDO3	406	050
JDO	JDO3	501	031
JDO	JDO3	603	601
JDO	JDO3	504	027
JDO	JDO3	303	026
JDO	JDO3	606	601
JDO	JDO3	610	601
JDO	JDO3	612	601
JDO	JDO3	604	601
JDO	JDO3	302	026
JDO	JDO3	605	601
JDO	JDO3	611	601
JDO	JDO3	019	018
JDO	JDO3	021	020
JDO	JDO2	203	013
JDO	JDO2	202	012
JDO	JDO2	204	014
JDO	JDO2	201	011
JDO	JDO2	011	011
JDO	JDO2	012	012
JDO	JDO2	015	015
JDO	JDO2	018	015
JDO	JDO2	036	040
JDO	JDO2	040	040
JDO	JDO2	037	037
JDO	JDO2	039	039
JDO	JDO2	041	041
JDO	JDO2	016	015
JDO	JDO2	017	015
JDO	JDO2	013	013
JDO	JDO2	014	014
JDO	JDO2	205	015
JDO	JDO2	801	041
JDO	JDO2	206	015
JDO	JDO2	019	015
JMA	JMA10	092	091
JMA	JMA10	091	091
JMA	JMA10	093	091
JMA	JMA10	094	091
JMA	JMA3	412	051
JMA	JMA3	301	024
JMA	JMA3	608	601
JMA	JMA3	602	601
JMA	JMA3	623	601
JMA	JMA3	622	601
JMA	JMA3	625	601
JMA	JMA3	502	030
JMA	JMA3	411	052
JMA	JMA3	615	601
JMA	JMA3	613	601
JMA	JMA3	601	601
JMA	JMA3	618	601
JMA	JMA3	410	403
JMA	JMA3	408	401
JMA	JMA3	614	601
JMA	JMA3	616	601
JMA	JMA3	619	601
JMA	JMA3	503	029
JMA	JMA3	409	403
JMA	JMA3	407	401
JMA	JMA3	609	601
JMA	JMA3	617	601
JMA	JMA3	620	601
JMA	JMA3	607	601
JMA	JMA3	621	601
JMA	JMA3	624	601
JMA	JMA3	018	018
JMA	JMA3	020	020
JMA	JMA3	023	022
JMA	JMA3	022	022
JMA	JMA3	024	024
JMA	JMA3	026	026
JMA	JMA3	027	026
JMA	JMA3	028	029
JMA	JMA3	031	031
JMA	JMA3	032	032
JMA	JMA3	025	025
JMA	JMA3	049	049
JMA	JMA3	050	050
JMA	JMA3	051	051
JMA	JMA3	052	052
JMA	JMA3	029	029
JMA	JMA3	030	030
JMA	JMA3	401	401
JMA	JMA3	402	401
JMA	JMA3	403	403
JMA	JMA3	404	403
JMA	JMA3	405	049
JMA	JMA3	406	050
JMA	JMA3	501	031
JMA	JMA3	603	601
JMA	JMA3	504	027
JMA	JMA3	303	026
JMA	JMA3	606	601
JMA	JMA3	610	601
JMA	JMA3	612	601
JMA	JMA3	604	601
JMA	JMA3	302	026
JMA	JMA3	605	601
JMA	JMA3	611	601
JMA	JMA3	019	018
JMA	JMA3	021	020
JMA	JMA1	203	013
JMA	JMA1	202	012
JMA	JMA1	204	014
JMA	JMA1	107	008
JMA	JMA1	201	011
JMA	JMA1	004	004
JMA	JMA1	008	008
JMA	JMA1	006	005
JMA	JMA1	007	005
JMA	JMA1	009	009
JMA	JMA1	010	010
JMA	JMA1	011	011
JMA	JMA1	012	012
JMA	JMA1	015	015
JMA	JMA1	018	018
JMA	JMA1	009H	009
JMA	JMA1	016	015
JMA	JMA1	017	015
JMA	JMA1	013	013
JMA	JMA1	014	014
JMA	JMA1	003	003
JMA	JMA1	005	005
JMA	JMA1	106	002
JMA	JMA1	001	001
JMA	JMA1	002	002
JMA	JMA1	205	015
JMA	JMA1	206	015
JMA	JMA1	105	001
JMA	JMA1	019	018
JMA	JMA7	704	035
JMA	JMA7	102	046
JMA	JMA7	705	034
JMA	JMA7	702	036
JMA	JMA7	103	047
JMA	JMA7	703	036
JMA	JMA7	018	038
JMA	JMA7	032	033
JMA	JMA7	033	033
JMA	JMA7	034	034
JMA	JMA7	035	035
JMA	JMA7	036	036
JMA	JMA7	040	037
JMA	JMA7	037	037
JMA	JMA7	039	038
JMA	JMA7	038	038
JMA	JMA7	041	041
JMA	JMA7	042	042
JMA	JMA7	046	046
JMA	JMA7	044	045
JMA	JMA7	043	042
JMA	JMA7	016	039
JMA	JMA7	017	038
JMA	JMA7	048	048
JMA	JMA7	047	047
JMA	JMA7	801	041
JMA	JMA7	701	036
JMA	JMA7	101	042
JMA	JMA7	706	033
JMA	JMA7	104	048
JMA	JMA7	045	045
KAH	KAH4	412	051
KAH	KAH4	411	052
KAH	KAH4	410	403
KAH	KAH4	408	401
KAH	KAH4	409	403
KAH	KAH4	407	401
KAH	KAH4	049	049
KAH	KAH4	050	050
KAH	KAH4	051	051
KAH	KAH4	052	052
KAH	KAH4	401	401
KAH	KAH4	402	401
KAH	KAH4	403	403
KAH	KAH4	404	403
KAH	KAH4	405	049
KAH	KAH4	406	050
KAH	KAH10	092	091
KAH	KAH10	091	091
KAH	KAH10	093	091
KAH	KAH10	094	091
KAH	KAH1	107	008
KAH	KAH1	004	004
KAH	KAH1	008	008
KAH	KAH1	006	005
KAH	KAH1	007	005
KAH	KAH1	009	009
KAH	KAH1	010	010
KAH	KAH1	009H	009
KAH	KAH1	003	003
KAH	KAH1	005	005
KAH	KAH1	106	002
KAH	KAH1	001	001
KAH	KAH1	002	002
KAH	KAH1	105	001
KAH	KAH2	203	013
KAH	KAH2	202	012
KAH	KAH2	204	014
KAH	KAH2	201	011
KAH	KAH2	011	011
KAH	KAH2	012	012
KAH	KAH2	015	015
KAH	KAH2	018	015
KAH	KAH2	016	015
KAH	KAH2	017	015
KAH	KAH2	013	013
KAH	KAH2	014	014
KAH	KAH2	205	015
KAH	KAH2	206	015
KAH	KAH2	019	015
KAH	KAH3	301	024
KAH	KAH3	608	601
KAH	KAH3	602	601
KAH	KAH3	623	601
KAH	KAH3	622	601
KAH	KAH3	625	601
KAH	KAH3	502	030
KAH	KAH3	704	035
KAH	KAH3	615	601
KAH	KAH3	613	601
KAH	KAH3	601	601
KAH	KAH3	618	601
KAH	KAH3	705	034
KAH	KAH3	702	036
KAH	KAH3	614	601
KAH	KAH3	616	601
KAH	KAH3	619	601
KAH	KAH3	503	029
KAH	KAH3	703	036
KAH	KAH3	609	601
KAH	KAH3	617	601
KAH	KAH3	620	601
KAH	KAH3	607	601
KAH	KAH3	621	601
KAH	KAH3	624	601
KAH	KAH3	018	018
KAH	KAH3	020	020
KAH	KAH3	023	022
KAH	KAH3	022	022
KAH	KAH3	024	024
KAH	KAH3	026	026
KAH	KAH3	027	026
KAH	KAH3	028	029
KAH	KAH3	031	031
KAH	KAH3	032	032
KAH	KAH3	025	025
KAH	KAH3	033	033
KAH	KAH3	034	034
KAH	KAH3	035	035
KAH	KAH3	036	036
KAH	KAH3	040	040
KAH	KAH3	037	037
KAH	KAH3	039	038
KAH	KAH3	038	038
KAH	KAH3	017	038
KAH	KAH3	029	029
KAH	KAH3	030	030
KAH	KAH3	701	036
KAH	KAH3	706	033
KAH	KAH3	501	031
KAH	KAH3	603	601
KAH	KAH3	504	027
KAH	KAH3	303	026
KAH	KAH3	606	601
KAH	KAH3	610	601
KAH	KAH3	612	601
KAH	KAH3	604	601
KAH	KAH3	302	026
KAH	KAH3	605	601
KAH	KAH3	611	601
KAH	KAH3	019	018
KAH	KAH3	021	020
KAH	KAH8	102	046
KAH	KAH8	103	047
KAH	KAH8	036	040
KAH	KAH8	040	040
KAH	KAH8	037	039
KAH	KAH8	039	039
KAH	KAH8	041	041
KAH	KAH8	042	042
KAH	KAH8	046	046
KAH	KAH8	044	045
KAH	KAH8	043	042
KAH	KAH8	016	039
KAH	KAH8	017	039
KAH	KAH8	048	048
KAH	KAH8	047	047
KAH	KAH8	801	041
KAH	KAH8	101	042
KAH	KAH8	104	048
KAH	KAH8	045	045
KIC	KIC4	412	051
KIC	KIC4	411	052
KIC	KIC4	410	403
KIC	KIC4	408	401
KIC	KIC4	409	403
KIC	KIC4	407	401
KIC	KIC4	049	049
KIC	KIC4	050	050
KIC	KIC4	051	051
KIC	KIC4	052	052
KIC	KIC4	401	401
KIC	KIC4	402	401
KIC	KIC4	403	403
KIC	KIC4	404	403
KIC	KIC4	405	049
KIC	KIC4	406	050
KIC	KIC5	502	030
KIC	KIC5	503	029
KIC	KIC5	026	025
KIC	KIC5	027	027
KIC	KIC5	028	029
KIC	KIC5	031	031
KIC	KIC5	032	032
KIC	KIC5	025	025
KIC	KIC5	029	029
KIC	KIC5	030	030
KIC	KIC5	501	031
KIC	KIC5	504	027
KIC	KIC8	036	040
KIC	KIC8	040	040
KIC	KIC8	037	039
KIC	KIC8	039	039
KIC	KIC8	041	041
KIC	KIC8	016	039
KIC	KIC8	017	039
KIC	KIC8	801	041
KIC	KIC10	092	091
KIC	KIC10	091	091
KIC	KIC10	093	091
KIC	KIC10	094	091
KIC	KIC6	608	601
KIC	KIC6	602	601
KIC	KIC6	623	601
KIC	KIC6	622	601
KIC	KIC6	625	601
KIC	KIC6	615	601
KIC	KIC6	613	601
KIC	KIC6	601	601
KIC	KIC6	618	601
KIC	KIC6	614	601
KIC	KIC6	616	601
KIC	KIC6	619	601
KIC	KIC6	609	601
KIC	KIC6	617	601
KIC	KIC6	620	601
KIC	KIC6	607	601
KIC	KIC6	621	601
KIC	KIC6	624	601
KIC	KIC6	603	601
KIC	KIC6	606	601
KIC	KIC6	610	601
KIC	KIC6	612	601
KIC	KIC6	604	601
KIC	KIC6	605	601
KIC	KIC6	611	601
KIC	KIC7	704	035
KIC	KIC7	705	034
KIC	KIC7	702	036
KIC	KIC7	703	036
KIC	KIC7	018	038
KIC	KIC7	032	033
KIC	KIC7	033	033
KIC	KIC7	034	034
KIC	KIC7	035	035
KIC	KIC7	036	036
KIC	KIC7	040	037
KIC	KIC7	037	037
KIC	KIC7	039	038
KIC	KIC7	038	038
KIC	KIC7	017	038
KIC	KIC7	701	036
KIC	KIC7	706	033
KIC	KIC3	301	024
KIC	KIC3	018	018
KIC	KIC3	020	020
KIC	KIC3	023	022
KIC	KIC3	022	022
KIC	KIC3	024	024
KIC	KIC3	026	026
KIC	KIC3	027	026
KIC	KIC3	303	026
KIC	KIC3	302	026
KIC	KIC3	019	018
KIC	KIC3	021	020
KIC	KIC9	102	046
KIC	KIC9	103	047
KIC	KIC9	041	042
KIC	KIC9	042	042
KIC	KIC9	046	046
KIC	KIC9	044	045
KIC	KIC9	043	042
KIC	KIC9	048	048
KIC	KIC9	047	047
KIC	KIC9	101	042
KIC	KIC9	104	048
KIC	KIC9	045	045
KIC	KIC1	107	008
KIC	KIC1	004	004
KIC	KIC1	008	008
KIC	KIC1	006	005
KIC	KIC1	007	005
KIC	KIC1	009	009
KIC	KIC1	010	010
KIC	KIC1	009H	009
KIC	KIC1	003	003
KIC	KIC1	005	005
KIC	KIC1	106	002
KIC	KIC1	001	001
KIC	KIC1	002	002
KIC	KIC1	105	001
KIC	KIC2	203	013
KIC	KIC2	202	012
KIC	KIC2	204	014
KIC	KIC2	201	011
KIC	KIC2	011	011
KIC	KIC2	012	012
KIC	KIC2	015	015
KIC	KIC2	018	015
KIC	KIC2	016	015
KIC	KIC2	017	015
KIC	KIC2	013	013
KIC	KIC2	014	014
KIC	KIC2	205	015
KIC	KIC2	206	015
KIC	KIC2	019	015
KIN	KIN4	412	051
KIN	KIN4	411	052
KIN	KIN4	410	403
KIN	KIN4	408	401
KIN	KIN4	409	403
KIN	KIN4	407	401
KIN	KIN4	049	049
KIN	KIN4	050	050
KIN	KIN4	051	051
KIN	KIN4	052	052
KIN	KIN4	401	401
KIN	KIN4	402	401
KIN	KIN4	403	403
KIN	KIN4	404	403
KIN	KIN4	405	049
KIN	KIN4	406	050
KIN	KIN7	704	035
KIN	KIN7	705	034
KIN	KIN7	702	036
KIN	KIN7	703	036
KIN	KIN7	018	038
KIN	KIN7	032	033
KIN	KIN7	033	033
KIN	KIN7	034	034
KIN	KIN7	035	035
KIN	KIN7	036	036
KIN	KIN7	040	037
KIN	KIN7	037	037
KIN	KIN7	039	038
KIN	KIN7	038	038
KIN	KIN7	017	038
KIN	KIN7	701	036
KIN	KIN7	706	033
KIN	KIN10	092	091
KIN	KIN10	091	091
KIN	KIN10	093	091
KIN	KIN10	094	091
KIN	KIN1	107	008
KIN	KIN1	004	004
KIN	KIN1	008	008
KIN	KIN1	006	005
KIN	KIN1	007	005
KIN	KIN1	009	009
KIN	KIN1	010	010
KIN	KIN1	009H	009
KIN	KIN1	003	003
KIN	KIN1	005	005
KIN	KIN1	106	002
KIN	KIN1	001	001
KIN	KIN1	002	002
KIN	KIN1	105	001
KIN	KIN3	301	024
KIN	KIN3	608	601
KIN	KIN3	602	601
KIN	KIN3	623	601
KIN	KIN3	622	601
KIN	KIN3	625	601
KIN	KIN3	502	030
KIN	KIN3	615	601
KIN	KIN3	613	601
KIN	KIN3	601	601
KIN	KIN3	618	601
KIN	KIN3	614	601
KIN	KIN3	616	601
KIN	KIN3	619	601
KIN	KIN3	503	029
KIN	KIN3	609	601
KIN	KIN3	617	601
KIN	KIN3	620	601
KIN	KIN3	607	601
KIN	KIN3	621	601
KIN	KIN3	624	601
KIN	KIN3	018	018
KIN	KIN3	020	020
KIN	KIN3	023	022
KIN	KIN3	022	022
KIN	KIN3	024	024
KIN	KIN3	026	026
KIN	KIN3	027	026
KIN	KIN3	028	029
KIN	KIN3	031	031
KIN	KIN3	032	032
KIN	KIN3	025	025
KIN	KIN3	029	029
KIN	KIN3	030	030
KIN	KIN3	501	031
KIN	KIN3	603	601
KIN	KIN3	504	027
KIN	KIN3	303	026
KIN	KIN3	606	601
KIN	KIN3	610	601
KIN	KIN3	612	601
KIN	KIN3	604	601
KIN	KIN3	302	026
KIN	KIN3	605	601
KIN	KIN3	611	601
KIN	KIN3	019	018
KIN	KIN3	021	020
KIN	KIN2	203	013
KIN	KIN2	202	012
KIN	KIN2	204	014
KIN	KIN2	201	011
KIN	KIN2	011	011
KIN	KIN2	012	012
KIN	KIN2	015	015
KIN	KIN2	018	015
KIN	KIN2	016	015
KIN	KIN2	017	015
KIN	KIN2	013	013
KIN	KIN2	014	014
KIN	KIN2	205	015
KIN	KIN2	206	015
KIN	KIN2	019	015
KIN	KIN8	102	046
KIN	KIN8	103	047
KIN	KIN8	036	040
KIN	KIN8	040	040
KIN	KIN8	037	039
KIN	KIN8	039	039
KIN	KIN8	041	041
KIN	KIN8	042	042
KIN	KIN8	046	046
KIN	KIN8	044	045
KIN	KIN8	043	042
KIN	KIN8	016	039
KIN	KIN8	017	039
KIN	KIN8	048	048
KIN	KIN8	047	047
KIN	KIN8	801	041
KIN	KIN8	101	042
KIN	KIN8	104	048
KIN	KIN8	045	045
LDO	LDO10	092	091
LDO	LDO10	091	091
LDO	LDO10	093	091
LDO	LDO10	094	091
LDO	LDO1	203	013
LDO	LDO1	704	035
LDO	LDO1	102	046
LDO	LDO1	202	012
LDO	LDO1	204	014
LDO	LDO1	705	034
LDO	LDO1	702	036
LDO	LDO1	103	047
LDO	LDO1	107	008
LDO	LDO1	703	036
LDO	LDO1	201	011
LDO	LDO1	004	004
LDO	LDO1	008	008
LDO	LDO1	006	005
LDO	LDO1	007	005
LDO	LDO1	009	009
LDO	LDO1	010	010
LDO	LDO1	011	011
LDO	LDO1	012	012
LDO	LDO1	015	015
LDO	LDO1	018	018
LDO	LDO1	032	032
LDO	LDO1	033	033
LDO	LDO1	034	034
LDO	LDO1	035	035
LDO	LDO1	036	036
LDO	LDO1	040	040
LDO	LDO1	037	037
LDO	LDO1	039	039
LDO	LDO1	038	038
LDO	LDO1	041	041
LDO	LDO1	042	042
LDO	LDO1	046	046
LDO	LDO1	044	045
LDO	LDO1	043	042
LDO	LDO1	009H	009
LDO	LDO1	016	015
LDO	LDO1	017	015
LDO	LDO1	013	013
LDO	LDO1	014	014
LDO	LDO1	003	003
LDO	LDO1	005	005
LDO	LDO1	106	002
LDO	LDO1	001	001
LDO	LDO1	048	048
LDO	LDO1	047	047
LDO	LDO1	002	002
LDO	LDO1	205	015
LDO	LDO1	801	041
LDO	LDO1	206	015
LDO	LDO1	701	036
LDO	LDO1	105	001
LDO	LDO1	101	042
LDO	LDO1	706	033
LDO	LDO1	104	048
LDO	LDO1	045	045
LDO	LDO1	019	018
LDO	LDO3	412	051
LDO	LDO3	301	024
LDO	LDO3	608	601
LDO	LDO3	602	601
LDO	LDO3	623	601
LDO	LDO3	622	601
LDO	LDO3	625	601
LDO	LDO3	502	030
LDO	LDO3	411	052
LDO	LDO3	615	601
LDO	LDO3	613	601
LDO	LDO3	601	601
LDO	LDO3	618	601
LDO	LDO3	410	403
LDO	LDO3	408	401
LDO	LDO3	614	601
LDO	LDO3	616	601
LDO	LDO3	619	601
LDO	LDO3	503	029
LDO	LDO3	409	403
LDO	LDO3	407	401
LDO	LDO3	609	601
LDO	LDO3	617	601
LDO	LDO3	620	601
LDO	LDO3	607	601
LDO	LDO3	621	601
LDO	LDO3	624	601
LDO	LDO3	018	018
LDO	LDO3	020	020
LDO	LDO3	023	022
LDO	LDO3	022	022
LDO	LDO3	024	024
LDO	LDO3	026	026
LDO	LDO3	027	026
LDO	LDO3	028	029
LDO	LDO3	031	031
LDO	LDO3	032	032
LDO	LDO3	025	025
LDO	LDO3	049	049
LDO	LDO3	050	050
LDO	LDO3	051	051
LDO	LDO3	052	052
LDO	LDO3	029	029
LDO	LDO3	030	030
LDO	LDO3	401	401
LDO	LDO3	402	401
LDO	LDO3	403	403
LDO	LDO3	404	403
LDO	LDO3	405	049
LDO	LDO3	406	050
LDO	LDO3	501	031
LDO	LDO3	603	601
LDO	LDO3	504	027
LDO	LDO3	303	026
LDO	LDO3	606	601
LDO	LDO3	610	601
LDO	LDO3	612	601
LDO	LDO3	604	601
LDO	LDO3	302	026
LDO	LDO3	605	601
LDO	LDO3	611	601
LDO	LDO3	019	018
LDO	LDO3	021	020
LEA	LEA4	412	051
LEA	LEA4	411	052
LEA	LEA4	410	403
LEA	LEA4	408	401
LEA	LEA4	409	403
LEA	LEA4	407	401
LEA	LEA4	049	049
LEA	LEA4	050	050
LEA	LEA4	051	051
LEA	LEA4	052	052
LEA	LEA4	401	401
LEA	LEA4	402	401
LEA	LEA4	403	403
LEA	LEA4	404	403
LEA	LEA4	405	049
LEA	LEA4	406	050
LEA	LEA10	092	091
LEA	LEA10	091	091
LEA	LEA10	093	091
LEA	LEA10	094	091
LEA	LEA1	102	046
LEA	LEA1	103	047
LEA	LEA1	107	008
LEA	LEA1	004	004
LEA	LEA1	008	008
LEA	LEA1	006	005
LEA	LEA1	007	005
LEA	LEA1	009	009
LEA	LEA1	010	010
LEA	LEA1	041	042
LEA	LEA1	042	042
LEA	LEA1	046	046
LEA	LEA1	044	045
LEA	LEA1	043	042
LEA	LEA1	009H	009
LEA	LEA1	003	003
LEA	LEA1	005	005
LEA	LEA1	106	002
LEA	LEA1	001	001
LEA	LEA1	048	048
LEA	LEA1	047	047
LEA	LEA1	002	002
LEA	LEA1	105	001
LEA	LEA1	101	042
LEA	LEA1	104	048
LEA	LEA1	045	045
LEA	LEA3	301	024
LEA	LEA3	608	601
LEA	LEA3	602	601
LEA	LEA3	623	601
LEA	LEA3	622	601
LEA	LEA3	625	601
LEA	LEA3	502	030
LEA	LEA3	615	601
LEA	LEA3	613	601
LEA	LEA3	601	601
LEA	LEA3	618	601
LEA	LEA3	614	601
LEA	LEA3	616	601
LEA	LEA3	619	601
LEA	LEA3	503	029
LEA	LEA3	609	601
LEA	LEA3	617	601
LEA	LEA3	620	601
LEA	LEA3	607	601
LEA	LEA3	621	601
LEA	LEA3	624	601
LEA	LEA3	018	018
LEA	LEA3	020	020
LEA	LEA3	023	022
LEA	LEA3	022	022
LEA	LEA3	024	024
LEA	LEA3	026	026
LEA	LEA3	027	026
LEA	LEA3	028	029
LEA	LEA3	031	031
LEA	LEA3	032	032
LEA	LEA3	025	025
LEA	LEA3	029	029
LEA	LEA3	030	030
LEA	LEA3	501	031
LEA	LEA3	603	601
LEA	LEA3	504	027
LEA	LEA3	303	026
LEA	LEA3	606	601
LEA	LEA3	610	601
LEA	LEA3	612	601
LEA	LEA3	604	601
LEA	LEA3	302	026
LEA	LEA3	605	601
LEA	LEA3	611	601
LEA	LEA3	019	018
LEA	LEA3	021	020
LEA	LEA2	203	013
LEA	LEA2	704	035
LEA	LEA2	202	012
LEA	LEA2	204	014
LEA	LEA2	705	034
LEA	LEA2	702	036
LEA	LEA2	703	036
LEA	LEA2	201	011
LEA	LEA2	011	011
LEA	LEA2	012	012
LEA	LEA2	015	015
LEA	LEA2	018	015
LEA	LEA2	032	032
LEA	LEA2	033	033
LEA	LEA2	034	034
LEA	LEA2	035	035
LEA	LEA2	036	036
LEA	LEA2	040	040
LEA	LEA2	037	037
LEA	LEA2	039	039
LEA	LEA2	038	038
LEA	LEA2	041	041
LEA	LEA2	016	015
LEA	LEA2	017	015
LEA	LEA2	013	013
LEA	LEA2	014	014
LEA	LEA2	205	015
LEA	LEA2	801	041
LEA	LEA2	206	015
LEA	LEA2	701	036
LEA	LEA2	706	033
LEA	LEA2	019	015
LIN	LIN4	412	051
LIN	LIN4	411	052
LIN	LIN4	410	403
LIN	LIN4	408	401
LIN	LIN4	409	403
LIN	LIN4	407	401
LIN	LIN4	049	049
LIN	LIN4	050	050
LIN	LIN4	051	051
LIN	LIN4	052	052
LIN	LIN4	401	401
LIN	LIN4	402	401
LIN	LIN4	403	403
LIN	LIN4	404	403
LIN	LIN4	405	049
LIN	LIN4	406	050
LIN	LIN5	502	030
LIN	LIN5	503	029
LIN	LIN5	026	025
LIN	LIN5	027	027
LIN	LIN5	028	029
LIN	LIN5	031	031
LIN	LIN5	032	032
LIN	LIN5	025	025
LIN	LIN5	029	029
LIN	LIN5	030	030
LIN	LIN5	501	031
LIN	LIN5	504	027
LIN	LIN10	092	091
LIN	LIN10	091	091
LIN	LIN10	093	091
LIN	LIN10	094	091
LIN	LIN6	608	601
LIN	LIN6	602	601
LIN	LIN6	623	601
LIN	LIN6	622	601
LIN	LIN6	625	601
LIN	LIN6	615	601
LIN	LIN6	613	601
LIN	LIN6	601	601
LIN	LIN6	618	601
LIN	LIN6	614	601
LIN	LIN6	616	601
LIN	LIN6	619	601
LIN	LIN6	609	601
LIN	LIN6	617	601
LIN	LIN6	620	601
LIN	LIN6	607	601
LIN	LIN6	621	601
LIN	LIN6	624	601
LIN	LIN6	603	601
LIN	LIN6	606	601
LIN	LIN6	610	601
LIN	LIN6	612	601
LIN	LIN6	604	601
LIN	LIN6	605	601
LIN	LIN6	611	601
LIN	LIN2	203	013
LIN	LIN2	202	012
LIN	LIN2	204	014
LIN	LIN2	201	011
LIN	LIN2	011	011
LIN	LIN2	012	012
LIN	LIN2	015	015
LIN	LIN2	018	015
LIN	LIN2	016	015
LIN	LIN2	017	015
LIN	LIN2	013	013
LIN	LIN2	014	014
LIN	LIN2	205	015
LIN	LIN2	206	015
LIN	LIN2	019	015
LIN	LIN3	301	024
LIN	LIN3	018	018
LIN	LIN3	020	020
LIN	LIN3	023	022
LIN	LIN3	022	022
LIN	LIN3	024	024
LIN	LIN3	026	026
LIN	LIN3	027	026
LIN	LIN3	303	026
LIN	LIN3	302	026
LIN	LIN3	019	018
LIN	LIN3	021	020
LIN	LIN1	102	046
LIN	LIN1	103	047
LIN	LIN1	107	008
LIN	LIN1	004	004
LIN	LIN1	008	008
LIN	LIN1	006	005
LIN	LIN1	007	005
LIN	LIN1	009	009
LIN	LIN1	010	010
LIN	LIN1	041	042
LIN	LIN1	042	042
LIN	LIN1	046	046
LIN	LIN1	044	045
LIN	LIN1	043	042
LIN	LIN1	009H	009
LIN	LIN1	003	003
LIN	LIN1	005	005
LIN	LIN1	106	002
LIN	LIN1	001	001
LIN	LIN1	048	048
LIN	LIN1	047	047
LIN	LIN1	002	002
LIN	LIN1	105	001
LIN	LIN1	101	042
LIN	LIN1	104	048
LIN	LIN1	045	045
LIN	LIN7	704	035
LIN	LIN7	705	034
LIN	LIN7	702	036
LIN	LIN7	703	036
LIN	LIN7	018	038
LIN	LIN7	032	033
LIN	LIN7	033	033
LIN	LIN7	034	034
LIN	LIN7	035	035
LIN	LIN7	036	036
LIN	LIN7	040	037
LIN	LIN7	037	037
LIN	LIN7	039	038
LIN	LIN7	038	038
LIN	LIN7	041	041
LIN	LIN7	016	039
LIN	LIN7	017	038
LIN	LIN7	801	041
LIN	LIN7	701	036
LIN	LIN7	706	033
MAK	MAK1	092	091
MAK	MAK1	203	013
MAK	MAK1	412	051
MAK	MAK1	301	024
MAK	MAK1	608	601
MAK	MAK1	602	601
MAK	MAK1	623	601
MAK	MAK1	622	601
MAK	MAK1	625	601
MAK	MAK1	502	030
MAK	MAK1	704	035
MAK	MAK1	102	046
MAK	MAK1	091	091
MAK	MAK1	202	012
MAK	MAK1	204	014
MAK	MAK1	411	052
MAK	MAK1	615	601
MAK	MAK1	613	601
MAK	MAK1	601	601
MAK	MAK1	618	601
MAK	MAK1	705	034
MAK	MAK1	702	036
MAK	MAK1	103	047
MAK	MAK1	107	008
MAK	MAK1	410	403
MAK	MAK1	408	401
MAK	MAK1	614	601
MAK	MAK1	616	601
MAK	MAK1	619	601
MAK	MAK1	503	029
